tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt3788208,videoGame,Natsuki Crisis Battle,Natsuki Crisis Battle,0,1995,\N,\N,Action,,
tt3789140,videoGame,Tokyo City Nights,Tokyo City Nights,0,2007,\N,\N,"Adventure,Romance",,
tt3790222,videoGame,Dizzy,Dizzy,0,1987,\N,\N,Adventure,6.8,17.0
tt3790662,videoGame,S.C.I Hard,S.C.I Hard,0,2014,\N,\N,Adventure,,
tt3791072,videoGame,Rise of the Tomb Raider,Rise of the Tomb Raider,0,2015,\N,\N,"Action,Adventure,Fantasy",8.5,10489.0
tt3791854,videoGame,Ether One,Ether One,0,2014,\N,\N,Adventure,7.1,104.0
tt3793100,videoGame,World of Goo,World of Goo,0,2008,\N,\N,"Adventure,Comedy",7.5,297.0
tt3794246,videoGame,Super Mario Maker,Super Mario Maker,0,2015,\N,\N,"Action,Adventure,Family",8.1,1025.0
tt3796014,videoGame,Ace Combat Infinity,Êsu konbatto: Infiniti,0,2014,\N,\N,"Action,Adventure,Sci-Fi",5.3,25.0
tt3796122,videoGame,Travel Adventures with Hello Kitty,Hârô Kitî to sekai ryokou,0,2012,\N,\N,Adventure,,
tt3797464,videoGame,Bingo Rush 2,Bingo Rush 2,0,2013,\N,\N,\N,,
tt3799096,videoGame,Fiona Frightening and the Wicked Wardrobe,Fiona Frightening and the Wicked Wardrobe,0,\N,\N,\N,Adventure,,
tt3800502,videoGame,Magnificent Seal,Magnificent Seal,0,2014,\N,\N,Adventure,,
tt3801056,videoGame,Evolve,Evolve,0,2015,\N,\N,"Action,Adventure,Horror",5.6,431.0
tt3801202,videoGame,2051,2051,0,2013,\N,35,\N,,
tt3801268,videoGame,Grim Fandango: Remastered,Grim Fandango: Remastered,0,2015,\N,\N,"Adventure,Comedy,Crime",8.6,1077.0
tt3801392,videoGame,Miku Miku Hockey 2.0,Miku Miku Hockey 2.0,0,2014,\N,\N,Sport,,
tt3801398,videoGame,Eco Creatures: Save the Forest,Ekorisu,0,2007,\N,\N,\N,,
tt3801408,videoGame,Title Drive,Title Drive,0,2014,\N,\N,Action,,
tt3801456,videoGame,Borderlands: The Pre-Sequel!,Borderlands: The Pre-Sequel!,0,2014,\N,\N,"Action,Adventure,Comedy",7.4,2082.0
tt3801768,videoGame,Aquapazza: Aquaplus Dream Match,Aquapazza: Aquaplus Dream Match,0,2011,\N,\N,Action,,
tt3802404,videoGame,Sunset Overdrive,Sunset Overdrive,0,2014,\N,\N,"Action,Adventure,Comedy",7.8,1138.0
tt3803606,videoGame,LittleBigPlanet 3,LittleBigPlanet 3,0,2014,\N,\N,"Adventure,Comedy,Family",7.0,778.0
tt3803922,videoGame,That Trivia Game,That Trivia Game,0,2014,\N,\N,\N,,
tt3803962,videoGame,inFamous: First Light,Infamous: First Light,0,2014,\N,\N,"Action,Adventure,Fantasy",7.3,1376.0
tt3803978,videoGame,Murasaki Baby,Murasaki Baby,0,2014,\N,\N,Adventure,5.0,20.0
tt3803984,videoGame,Let It Die,Let It Die,0,2016,\N,\N,"Action,Adventure,Fantasy",6.5,105.0
tt3804086,videoGame,Kirby and the Rainbow Curse,Tacchi! Kâbi: Sûpâ reinbô,0,2015,\N,\N,\N,7.5,309.0
tt3804564,videoGame,Fujiko F Fujio kyarakutâzu: Daishuugou! SF dotabata pâtî!,Fujiko F Fujio kyarakutâzu: Daishuugou! SF dotabata pâtî!,0,2014,\N,\N,Action,,
tt3807214,videoGame,Sonnyy ad,Sonnyy ad,0,2014,\N,30,"Horror,Mystery,Thriller",8.0,42.0
tt3807580,videoGame,Dead Island 2,Dead Island 2,0,2023,\N,\N,"Action,Adventure,Comedy",7.6,550.0
tt3807732,videoGame,Wooden Sen'SeY,Wooden Sen'SeY,0,2013,\N,\N,Action,,
tt3807736,videoGame,Woah Dave!,Woah Dave!,0,2014,\N,\N,Action,4.8,18.0
tt3807738,videoGame,Yu-Gi-Oh! Zexal: World Duel Carnival,Yu-Gi-Oh! Zexal: World Duel Carnival,0,2014,\N,\N,Action,6.9,12.0
tt3808548,videoGame,Tengami,Tengami,0,2014,\N,\N,\N,7.0,19.0
tt3808614,videoGame,Sports Jeopardy!,Sports Jeopardy!,0,2014,\N,\N,\N,,
tt3808824,videoGame,Zero no tsukaima: Koakuma to harukaze no koncheruto,Zero no tsukaima: Koakuma to harukaze no koncheruto,0,2007,\N,\N,Adventure,,
tt3808830,videoGame,Zero no tsukaima: Muma ga tsumugu yokaze no fantajî,Zero no tsukaima: Muma ga tsumugu yokaze no fantajî,0,2007,\N,\N,Adventure,,
tt3808836,videoGame,Zero no tsukaima: Maigo no piriodo to ikusen no shinfonî,Zero no tsukaima: Maigo no piriodo to ikusen no shinfonî,0,2008,\N,\N,Adventure,,
tt3809642,videoGame,LEGO Ultra Agents,LEGO Ultra Agents,0,2014,\N,\N,"Action,Adventure,Crime",,
tt3810192,videoGame,Cyberpunk 2077,Cyberpunk 2077,0,2020,\N,\N,"Action,Crime,Drama",8.2,12857.0
tt3810364,videoGame,"Little Magic Books: Knock, Knock! Who's on My Block?","Little Magic Books: Knock, Knock! Who's on My Block?",0,\N,\N,\N,"Family,Musical",,
tt3811532,videoGame,Dark Arcana: The Carnival,Dark Arcana: The Carnival,0,2012,\N,\N,Adventure,6.1,15.0
tt3811650,videoGame,Captain Toad: Treasure Tracker,Susume! Kinopio taichou,0,2014,\N,\N,"Action,Adventure,Family",7.6,333.0
tt3811654,videoGame,Mario Party 10,Mario Party 10,0,2015,\N,\N,"Adventure,Family,Fantasy",6.1,387.0
tt3814592,videoGame,Toukiden: Kiwami,Toukiden: Kiwami,0,2014,\N,\N,Action,5.6,21.0
tt3814618,videoGame,Entwined,Entwined,0,2014,\N,\N,Action,5.8,57.0
tt3814630,videoGame,Explodemon,Explodemon,0,2011,\N,\N,Action,,
tt3814634,videoGame,Bloodborne,Bloodborne,0,2015,\N,\N,"Action,Adventure,Fantasy",9.3,6885.0
tt3814636,videoGame,Mutant League Hockey,Mutant League Hockey,0,1994,\N,\N,Sport,7.5,10.0
tt3814878,videoGame,The Pharaoh's Curse,The Pharaoh's Curse,0,1983,\N,\N,Action,,
tt3814918,videoGame,O.B.Y. 1,O.B.Y. 1,0,1991,\N,\N,\N,,
tt3815302,videoGame,Harry Potter for Kinect,Harry Potter for Kinect,0,2012,\N,\N,"Action,Adventure,Fantasy",5.2,44.0
tt3816704,videoGame,Dynasty Warriors: Gundam 2,Gandamu musô 2,0,2008,\N,\N,"Action,Sci-Fi,War",6.5,29.0
tt3817070,videoGame,The Talos Principle,The Talos Principle,0,2014,\N,\N,"Adventure,Drama,Mystery",8.5,571.0
tt3817104,videoGame,Metaru makkusu 4: Gekkou no dîva,Metaru makkusu 4: Gekkou no dîva,0,2013,\N,\N,Action,,
tt3817790,videoGame,Mata Nui Online Game II: The Final Chronicle,Mata Nui Online Game II: The Final Chronicle,0,2003,\N,\N,\N,6.6,9.0
tt3818472,videoGame,Lifeless Planet,Lifeless Planet,0,2014,\N,\N,Adventure,6.8,114.0
tt3818774,videoGame,Splatoon,Splatoon,0,2015,\N,\N,"Action,Adventure,Fantasy",7.8,601.0
tt3818776,videoGame,Code Name: S.T.E.A.M.,Code Name: S.T.E.A.M.,0,2015,\N,\N,"Action,Fantasy,Sci-Fi",6.1,35.0
tt3818778,videoGame,Fossil Fighters: Frontier,Fossil Fighters: Frontier,0,2014,\N,\N,"Fantasy,Sci-Fi",6.3,13.0
tt3818780,videoGame,Affordable Space Adventures,Affordable Space Adventures,0,2015,\N,\N,"Adventure,Sci-Fi",5.7,12.0
tt3818784,videoGame,Shovel Knight,Shovel Knight,0,2014,\N,\N,"Action,Adventure,Comedy",8.0,847.0
tt3819086,videoGame,Harvest Moon: The Lost Valley,Harvest Moon: The Lost Valley,0,2014,\N,\N,\N,,
tt3819088,videoGame,Persona 4: Dancing All Night,Persona 4: Dancing All Night,0,2015,\N,\N,"Comedy,Music",7.5,97.0
tt3819090,videoGame,No Man's Sky,No Man's Sky,0,2016,\N,\N,"Adventure,Sci-Fi",6.1,1571.0
tt3820520,videoGame,Felix the Cat,Felix the Cat,0,1992,\N,\N,Adventure,7.1,49.0
tt3820604,videoGame,Tiny Toon Adventures,Tiny Toon Adventures,0,1991,\N,\N,"Action,Adventure,Family",7.2,113.0
tt3820630,videoGame,Battle Tank,Battle Tank,0,1990,\N,\N,"Action,War",6.0,23.0
tt3823278,videoGame,Eve: Valkyrie,Eve: Valkyrie,0,2016,\N,\N,Sci-Fi,6.3,17.0
tt3823288,videoGame,CounterSpy,CounterSpy,0,2014,\N,\N,\N,7.2,91.0
tt3823294,videoGame,Abzû,Abzû,0,2016,\N,\N,"Adventure,Fantasy",7.5,1420.0
tt3824536,videoGame,On the Lam: Fugitive Simulator,On the Lam: Fugitive Simulator,0,2014,\N,\N,Crime,,
tt3824652,videoGame,Blight: The Stillman Legacy,Blight: The Stillman Legacy,0,\N,\N,\N,Horror,,
tt3828038,videoGame,Broforce,Broforce,0,2014,\N,\N,"Action,Adventure,Comedy",7.7,521.0
tt3828040,videoGame,Guns Up!,Guns Up!,0,2015,\N,\N,Action,4.8,27.0
tt3828362,videoGame,Hangeki,Hangeki,0,2014,\N,\N,"Action,Sci-Fi",,
tt3829740,videoGame,Doorways,Doorways,0,2013,\N,\N,Adventure,5.5,10.0
tt3830016,videoGame,The Legend of Korra,The Legend of Korra,0,2014,\N,\N,"Action,Adventure,Fantasy",7.4,437.0
tt3830186,videoGame,Dragonsphere,Dragonsphere,0,1994,\N,\N,Adventure,6.8,12.0
tt3830216,videoGame,Tyrian,Tyrian,0,1995,\N,\N,"Action,Adventure,Sci-Fi",7.8,22.0
tt3830314,videoGame,Godzilla,Godzilla,0,2014,\N,\N,"Action,Adventure,Fantasy",5.4,154.0
tt3831042,videoGame,Donut World 1.1,Donut World 1.1,0,2013,\N,\N,"Action,Adventure,Comedy",,
tt3836284,videoGame,Spintires,Spintires,0,2014,\N,\N,Adventure,7.0,53.0
tt3838300,videoGame,Lagoona 2: Peril at Poseidon Park,Lagoona 2: Peril at Poseidon Park,0,2013,\N,\N,Family,,
tt3840092,videoGame,Fairy Fencer F,Fairy Fencer F,0,2013,\N,\N,Fantasy,8.9,105.0
tt3841370,videoGame,Wheel of Fortune: Cubed,Wheel of Fortune: Cubed,0,2013,\N,\N,\N,,
tt3842998,videoGame,Dokuta Kaosu: Jigoku no Tobira,Dokuta Kaosu: Jigoku no Tobira,0,1987,\N,\N,Action,,
tt3844272,videoGame,Star Wars: The Old Republic - Rise of the Hutt Cartel,Star Wars: The Old Republic - Rise of the Hutt Cartel,0,2013,\N,\N,"Action,Adventure,Fantasy",7.6,336.0
tt3845606,videoGame,"Enjoy Your Power, Enjoy Your Choice","Enjoy Your Power, Enjoy Your Choice",0,2014,\N,\N,Thriller,,
tt3846494,videoGame,Sine Mora,Sine Mora,0,2012,\N,\N,"Action,Drama,Sci-Fi",6.5,53.0
tt3847112,videoGame,LawBreakers,LawBreakers,0,2017,\N,\N,"Action,Sci-Fi",4.4,50.0
tt3848522,videoGame,Dragon Ball: Xenoverse,Doragon bôru: Zenobâsu,0,2015,\N,\N,"Action,Adventure,Fantasy",7.2,619.0
tt3849578,videoGame,Skylanders: Trap Team,Skylanders: Trap Team,0,2014,\N,\N,"Action,Family,Fantasy",7.2,315.0
tt3853552,videoGame,Dr. Amante,Dr. Amante,0,2014,\N,\N,Comedy,,
tt3862036,videoGame,The Apotheosis Project,The Apotheosis Project,0,2014,\N,\N,"Adventure,Sci-Fi",,
tt3864542,videoGame,Snoopy's Campfire Stories,Snoopy's Campfire Stories,0,1996,\N,\N,Family,,
tt3864806,videoGame,Macrophonics,Macrophonics,0,2012,\N,\N,Family,,
tt3864836,videoGame,13 Coins,13 Coins,0,2013,\N,\N,Fantasy,,
tt3864874,videoGame,Pushmo World,Hikuosu wârudo,0,2014,\N,\N,"Family,Fantasy",,
tt3866156,videoGame,Gunpoint,Gunpoint,0,2013,\N,\N,"Action,Adventure,Comedy",7.0,61.0
tt3867514,videoGame,Gravia Tactics,Gravia Tactics,0,2014,\N,\N,Adventure,,
tt3869046,videoGame,Stick and Chick,Stick and Chick,0,2014,\N,\N,Action,,
tt3874594,videoGame,WWE 2k15,WWE 2K15,0,2014,\N,\N,"Action,Sport",6.1,622.0
tt3875538,videoGame,Random House Kid's Encyclopedia,Random House Kid's Encyclopedia,0,1994,\N,\N,Family,,
tt3877156,videoGame,TV Animation X: Unmei No Tatakai,TV Animation X: Unmei No Tatakai,0,2002,\N,\N,"Action,Fantasy",6.5,8.0
tt3877930,videoGame,Karate Fight: Shinzo Abe vs. Yoshihiko Noda,Karate Fight: Shinzo Abe vs. Yoshihiko Noda,0,2012,\N,\N,Action,,
tt3877938,videoGame,Fatal Frame: Maiden of Black Water,Zero: Nuregarasu no miko,0,2014,\N,\N,"Drama,Fantasy,Horror",7.2,86.0
tt3878642,videoGame,TV Animation X: Kado o bufeito,TV Animation X: Kado o bufeito,0,2002,\N,\N,Action,,
tt3878790,videoGame,Rurouni Kenshin: meiji kenyaku romantan ishin gekitouhen,Rurouni Kenshin: meiji kenyaku romantan ishin gekitouhen,0,1996,\N,\N,"Action,Fantasy",8.4,25.0
tt3880476,videoGame,Hello Kitty Creativity Center,Hello Kitty Creativity Center,0,1997,\N,\N,Family,,
tt3880510,videoGame,Frog and Toad Are Friends,Frog and Toad Are Friends,0,1997,\N,\N,Family,,
tt3880536,videoGame,Danny and the Dinosaur,Danny and the Dinosaur,0,1997,\N,\N,Family,,
tt3880620,videoGame,Baby Felix Creativity Center,Baby Felix Creativity Center,0,1997,\N,\N,Family,,
tt3880680,videoGame,Omega Quintet,Omega kuintetto,0,2014,\N,\N,Fantasy,5.5,14.0
tt3882330,videoGame,BeatStream,BeatStream,0,2014,\N,\N,Music,,
tt3882398,videoGame,Hatoful Boyfriend,Hâtofuru kareshi: Kibou no gakuen to shiroi tsubasa,0,2011,\N,\N,"Comedy,Romance",5.8,69.0
tt3882404,videoGame,Fatal Fury: Wild Ambition,Garou Densetsu: Wild Ambition,0,1999,\N,\N,Action,7.2,10.0
tt3883298,videoGame,Witches' Legacy 4: The Ties That Bind,Witches' Legacy 4: The Ties That Bind,0,2014,\N,\N,Mystery,,
tt3885406,videoGame,Transformers Rescue Bots: Sky Forest Rescue,Transformers Rescue Bots: Sky Forest Rescue,0,2014,\N,\N,Adventure,7.4,14.0
tt3885976,videoGame,Jazzpunk,Jazzpunk,0,2014,\N,\N,"Action,Adventure,Comedy",7.3,130.0
tt3886968,videoGame,Dementium: The Ward,Dementium: The Ward,0,2007,\N,\N,Horror,5.9,32.0
tt3889124,videoGame,Assassin's Creed: Memories,Assassin's Creed: Memories,0,2014,\N,\N,"Action,Fantasy",5.4,64.0
tt3889858,videoGame,Rescue: Everyday Heroes,Rescue: Everyday Heroes,0,2013,\N,\N,\N,,
tt3890292,videoGame,Virtual K'Nex,Virtual K'Nex,0,1998,\N,\N,Family,,
tt3890600,videoGame,Wand of Fortune,Wando obu fôchun,0,2009,\N,\N,"Action,Fantasy,Romance",,
tt3892418,videoGame,The Raven: Legacy of a Master Thief,The Raven: Vermächtnis eines Meisterdiebs,0,2013,\N,\N,"Adventure,Crime",7.0,79.0
tt3892998,videoGame,To the Moon,To the Moon,0,2011,\N,\N,"Adventure,Drama,Mystery",8.6,806.0
tt3894650,videoGame,Happy Wheels,Happy Wheels,0,2010,\N,\N,"Action,Comedy",6.8,1174.0
tt3895292,videoGame,Bass Pro Shops: Pro Angler,Bass Pro Shops: Pro Angler,0,2012,\N,\N,Sport,,
tt3895674,videoGame,Planet Puzzles,Planet Puzzles,0,2014,\N,\N,\N,,
tt3895868,videoGame,Deer Hunter 3: The Legend Continues,Deer Hunter 3: The Legend Continues,0,1999,\N,\N,Sport,5.4,11.0
tt3896864,videoGame,Deer Hunter 4: World-Class Record Bucks,Deer Hunter 4,0,2001,\N,\N,Sport,,
tt3898140,videoGame,xxxHoLiC: Watanuki no izayoi souwa,xxxHoLiC: Watanuki no izayoi souwa,0,2007,\N,\N,Adventure,,
tt3898280,videoGame,Saki Portable,Saki Portable,0,2010,\N,\N,Action,,
tt3898332,videoGame,BioShock Infinite: Burial at Sea,BioShock Infinite: Burial at Sea - Episode One,0,2013,\N,\N,"Action,Adventure,Drama",8.7,2292.0
tt3899598,videoGame,Sharknado: The Video Game,Sharknado: The Video Game,0,2014,\N,\N,Sci-Fi,,
tt3900572,videoGame,Barbie as the Island Princess,Barbie as the Island Princess,0,2007,\N,\N,Family,6.2,15.0
tt3900620,videoGame,Small Town Terrors: Pilgrim's Hook,Small Town Terrors: Pilgrim's Hook,0,2012,\N,\N,Horror,,
tt3900628,videoGame,World Series of Poker 2008: Battle for the Bracelets,World Series of Poker 2008: Battle for the Bracelets,0,2007,\N,\N,Sport,6.0,9.0
tt3900766,videoGame,Little League World Series Baseball 2008,Little League World Series Baseball 2008,0,2008,\N,\N,\N,,
tt3901298,videoGame,Forgotten Memories: Alternate Realities,Forgotten Memories: Alternate Realities,0,2015,\N,\N,Horror,7.9,37.0
tt3901854,videoGame,Invizimals: The Resistance,Invizimals: The Resistance,0,2014,\N,\N,Action,5.6,6.0
tt3902584,videoGame,Bravely Second: End Layer,Bureiburî sekando,0,2015,\N,\N,"Adventure,Fantasy",7.6,48.0
tt3902684,videoGame,2nd Generation: The Video Game,2nd Generation: The Video Game,0,\N,\N,\N,"Action,Adventure",,
tt3903614,videoGame,Dancing with the Stars: We Dance!,Dancing with the Stars: We Dance!,0,2008,\N,\N,Game-Show,,
tt3907802,videoGame,Modern Combat 5: Blackout,Modern Combat 5: Blackout,0,2014,\N,\N,Action,7.7,89.0
tt3908020,videoGame,CDF Ghostship,CDF Ghostship,0,2015,\N,\N,Sci-Fi,,
tt3909188,videoGame,Prison Architect,Prison Architect,0,2014,\N,\N,"Action,Crime,Mystery",7.4,152.0
tt3910022,videoGame,Divinity: Original Sin,Divinity: Original Sin,0,2014,\N,\N,"Action,Adventure,Fantasy",8.0,540.0
tt3910700,videoGame,Monkey Buddy,Monkey Buddy,0,2014,\N,\N,\N,,
tt3914732,videoGame,Formula 1: 2014,Formula 1: 2014,0,2014,\N,\N,Sport,7.0,55.0
tt3914898,videoGame,Murder Files: The Enigma Express,Murder Files: The Enigma Express,0,2014,\N,\N,\N,,
tt3915900,videoGame,Civilization: Beyond Earth,Civilization: Beyond Earth,0,2014,\N,\N,Sci-Fi,6.6,134.0
tt3915922,videoGame,Talon and Dove,Talon and Dove,0,2014,\N,\N,Sci-Fi,,
tt3916182,videoGame,Remothered: Tormented Fathers,Remothered: Tormented Fathers,0,2018,\N,\N,"Adventure,Horror,Mystery",6.9,233.0
tt3918450,videoGame,Tropico 5,Tropico 5,0,2014,\N,\N,Adventure,6.5,183.0
tt3919658,videoGame,Twisted: The Game Show,Twisted: The Game Show,0,1994,\N,\N,Game-Show,,
tt3919826,videoGame,Plague Inc: Evolved,Plague Inc: Evolved,0,2014,\N,\N,\N,7.2,532.0
tt3920670,videoGame,Privateer: Righteous Fire,Wing Commander: Privateer Expansion Pack: Righteous Fire,0,1994,\N,\N,"Action,Adventure,Sci-Fi",7.5,16.0
tt3920872,videoGame,Madden NFL 15,Madden NFL 15,0,2014,\N,\N,"Action,Sport",6.7,276.0
tt3922126,videoGame,Mighty Switch Force! 2,Mighty Switch Force! 2,0,2013,\N,\N,"Action,Adventure",6.4,13.0
tt3922364,videoGame,1954 Alcatraz,1954 Alcatraz,0,2014,\N,\N,Adventure,6.2,33.0
tt3922828,videoGame,I-War,Independence War,0,1997,\N,\N,"Action,Adventure,Sci-Fi",8.2,6.0
tt3923918,videoGame,Lara Croft and the Temple of Osiris,Lara Croft and the Temple of Osiris,0,2014,\N,\N,"Action,Adventure,Fantasy",6.4,308.0
tt3944082,videoGame,Persona 5,Persona 5,0,2016,\N,\N,"Action,Adventure,Comedy",9.2,3200.0
tt3945798,videoGame,Little League World Series Baseball 2009,Little League World Series Baseball 2009,0,2009,\N,\N,Sport,,
tt3947056,videoGame,Rozen Maiden: Wechseln Sie Welt Ab,Rôzen meiden: Vehezerun jî veruto appu,0,2014,\N,\N,Adventure,,
tt3947298,videoGame,My Dear Aunt Sally,My Dear Aunt Sally,0,2013,\N,\N,\N,,
tt3947458,videoGame,Shingeki no kyojin,Shingeki no kyojin,0,2012,\N,\N,"Action,Adventure",6.6,24.0
tt3947464,videoGame,Shingeki no kyojin: Hangeki no tsubasa,Shingeki no kyojin: Hangeki no tsubasa,0,2013,\N,\N,"Action,Adventure",6.4,12.0
tt3947470,videoGame,Shingeki no kyojin: Hangeki no tsubasa Online,Shingeki no kyojin: Hangeki no tsubasa Online,0,2013,\N,\N,"Action,Adventure",5.5,7.0
tt3947682,videoGame,Dungeons 2,Dungeons 2,0,2015,\N,\N,\N,6.2,28.0
tt3947684,videoGame,Diabolik Lovers,Diabolik Lovers,0,2012,\N,\N,Fantasy,8.4,11.0
tt3947688,videoGame,"Diabolik Lovers: More, Blood","Diabolik Lovers: More, Blood",0,2013,\N,\N,Fantasy,5.8,121.0
tt3947868,videoGame,Assassin's Creed: Unity,Assassin's Creed: Unity,0,2014,\N,\N,"Action,Adventure,History",7.1,7976.0
tt3949326,videoGame,Impire,Impire,0,2013,\N,\N,Fantasy,,
tt3949438,videoGame,Slotalot Casino,Slotalot Casino,0,2013,\N,\N,\N,,
tt3949786,videoGame,610,610,0,\N,\N,\N,Horror,,
tt3950906,videoGame,The Fall,The Fall,0,2014,\N,\N,"Action,Adventure",7.4,49.0
tt3951824,videoGame,Go Diego Go! Safari Rescue,Go Diego Go! Safari Rescue,0,2007,\N,\N,Adventure,5.8,18.0
tt3951842,videoGame,Team Umizoomi,Team Umizoomi,0,2011,\N,\N,\N,7.1,10.0
tt3951848,videoGame,Dora the Explorer: Dora Saves the Snow Princess,Dora the Explorer: Dora Saves the Snow Princess,0,2008,\N,\N,"Adventure,Family",,
tt3951852,videoGame,Dora the Explorer: Dora's Cooking Club,Dora the Explorer: Dora's Cooking Club,0,2010,\N,\N,Family,,
tt3951858,videoGame,Dora the Explorer: Dora's Big Birthday Adventure,Dora the Explorer: Dora's Big Birthday Adventure,0,2010,\N,\N,"Adventure,Family",,
tt3951862,videoGame,Dora the Explorer: Dora Saves the Mermaids,Dora the Explorer: Dora Saves the Mermaids,0,2007,\N,90,Adventure,5.1,23.0
tt3951864,videoGame,Dora and Kai-Lan's Pet Shelter,Dora and Kai-Lan's Pet Shelter,0,2011,\N,\N,Family,,
tt3951874,videoGame,Zhu-Zhu Pets: Quest for Zhu,Zhu-Zhu Pets: Quest for Zhu,0,2009,\N,\N,Adventure,,
tt3951882,videoGame,Chivalry: Deadliest Warrior,Chivalry: Deadliest Warrior,0,2013,\N,\N,"Action,History",7.2,17.0
tt3953488,videoGame,Robot: Colony 25,Robot: Colony 25,0,\N,\N,\N,"Action,Sci-Fi,Thriller",,
tt3953988,videoGame,Amnesia: Fear in Hands,Amnesia: Fear in Hands,0,\N,\N,\N,Horror,,
tt3955284,videoGame,Animism: Book of Emissaries,Animism: Book of Emissaries,0,2014,\N,\N,Adventure,,
tt3956440,videoGame,One Upon Light,One Upon Light,0,2014,\N,\N,\N,,
tt3956476,videoGame,Proteus,Proteus,0,2013,\N,\N,Adventure,6.1,34.0
tt3956490,videoGame,Astebreed,Asutaburîdo,0,2013,\N,\N,"Action,Adventure,Sci-Fi",4.5,15.0
tt3957052,videoGame,Star Wars,Star Wars,0,2010,\N,\N,Sci-Fi,7.4,71.0
tt3958386,videoGame,Ichigo mashimaro,Ichigo mashimaro,0,2005,\N,\N,Adventure,,
tt3958696,videoGame,Yuusha no kiroku,Yuusha no kiroku,0,2012,\N,\N,Action,,
tt3959120,videoGame,Mars: War Logs,Mars: War Logs,0,2013,\N,\N,"Action,Adventure,Sci-Fi",6.0,56.0
tt3961588,videoGame,Divinity: Dragon Commander,Divinity: Dragon Commander,0,2013,\N,\N,"Action,Adventure,Fantasy",6.2,33.0
tt3962652,videoGame,Wild,Wild,0,\N,\N,\N,Adventure,,
tt3966562,videoGame,Bedlam,Bedlam,0,2014,\N,\N,Action,6.5,13.0
tt3969282,videoGame,Dreamfall Chapters,Dreamfall Chapters,0,2014,\N,\N,"Adventure,Drama,Fantasy",7.8,318.0
tt3969532,videoGame,Electroball,Electroball,0,2014,\N,\N,Adventure,,
tt3974550,videoGame,Alienation,Alienation,0,2016,\N,\N,Action,6.8,86.0
tt3975930,videoGame,Judge Dredd 'halls of Justice',Judge Dredd 'halls of Justice',0,\N,\N,\N,Action,,
tt3976204,videoGame,Small Soldiers: Globotech Design Lab,Small Soldiers: Globotech Design Lab,0,1998,\N,\N,Action,7.8,14.0
tt3976222,videoGame,The Dark Knight Rises,The Dark Knight Rises,0,2012,\N,\N,"Action,Adventure,Crime",7.8,420.0
tt3979040,videoGame,Risk of Rain,Risk of Rain,0,2013,\N,\N,"Action,Adventure,Sci-Fi",7.3,79.0
tt3980128,videoGame,XType Plus,XType Plus,0,2014,\N,\N,Action,,
tt3980364,videoGame,Inside,Inside,0,2016,\N,\N,"Adventure,Horror,Mystery",8.8,4380.0
tt3980664,videoGame,Fluidity,Fluidity,0,2010,\N,\N,Family,,
tt3983118,videoGame,Tiger Woods PGA Tour 13,Tiger Woods PGA Tour 13,0,2012,\N,\N,Sport,3.7,18.0
tt3983144,videoGame,Yakuza 0,Ryû ga gotoku Zero: Chikai no basho,0,2015,\N,\N,"Action,Crime,Drama",8.9,1882.0
tt3983154,videoGame,Tiger Woods PGA Tour 14,Tiger Woods PGA Tour 14,0,2013,\N,\N,Sport,5.3,27.0
tt3983162,videoGame,NASCAR Thunder 2003,NASCAR Thunder 2003,0,2002,\N,\N,Sport,6.0,31.0
tt3983200,videoGame,NASCAR Thunder 2004,NASCAR Thunder 2004,0,2003,\N,\N,Sport,6.5,37.0
tt3983204,videoGame,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup,0,2004,\N,\N,Sport,6.3,23.0
tt3983218,videoGame,NASCAR 06: Total Team Control,NASCAR 06: Total Team Control,0,2005,\N,\N,Sport,5.6,19.0
tt3983268,videoGame,NASCAR 08,NASCAR 08,0,2007,\N,\N,Sport,4.2,21.0
tt3985492,videoGame,Caladrius,Karadoriusu,0,2013,\N,\N,Action,,
tt3996196,videoGame,Race to Zero Waste,Race to Zero Waste,0,2014,\N,\N,Family,,
tt3996588,videoGame,Spriggan: Lunar Verse,Spriggan: Lunar Verse,0,1999,\N,\N,Action,5.4,7.0
tt3997198,videoGame,NHL 15,NHL 15,0,2014,\N,\N,"Action,Sport",6.0,149.0
tt4000352,videoGame,Tropico 4,Tropico 4,0,2011,\N,\N,"Action,Adventure,Comedy",7.1,99.0
tt4008390,videoGame,Forbidden Magna,Kinki no maguna,0,2014,\N,\N,"Action,Adventure,Fantasy",,
tt4009734,videoGame,Saints Row: Gat Out of Hell,Saints Row: Gat Out of Hell,0,2015,\N,\N,"Action,Comedy,Fantasy",6.3,1149.0
tt4009904,videoGame,God Eater 2: Rage Burst,God Eater 2: Rage Burst,0,2015,\N,\N,"Action,Adventure,Sci-Fi",6.2,31.0
tt4009916,videoGame,Dead or Alive 5: Last Round,Dead or Alive 5: Last Round,0,2015,\N,\N,Action,7.4,260.0
tt4010830,videoGame,Nightwalker: The Midnight Detective,Mayonaka no tantei Nightwalker,0,1993,\N,\N,"Adventure,Drama,Horror",,
tt4011016,videoGame,The Birdcage,The Birdcage,0,2015,\N,70,"Adventure,Music",,
tt4011338,videoGame,YIIK,YIIK: A Postmodern RPG,0,2019,\N,\N,"Adventure,Comedy,Drama",3.5,31.0
